"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen05" 1.75 14 "Recovered" "Acetobacter pasteurianus" 2.102 0.0076 4046.64987597 1152.584 0.000519442023507443 0.00182372824887383 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Curvibacter putative symbiont of Hydra magnipapillata" 2.014 0.0073 4046.64987597 1152.584 0.000497695640030443 0.00174737806528635 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Microvirga sp. BSC39" 0.86 0.0031 4046.64987597 1152.584 0.000212521474888868 0.000746149521423167 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Alphaproteobacteria bacterium 62-8" 1.342 0.0049 4046.64987597 1152.584 0.000331632348024257 0.00116434029970918 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Burkholderia sp. WP9" 2.535 0.0092 4046.64987597 1152.584 0.000626444114934048 0.00219940585675317 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Brevundimonas sp. Leaf280" 1.316 0.0048 4046.64987597 1152.584 0.00032520728017878 0.00114178229092196 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Rhodopseudomonas palustris DX-1" 1.694 0.0061 4046.64987597 1152.584 0.000418617881932259 0.00146974103405912 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidocella sp. MX-AZ02" 1.206 0.0044 4046.64987597 1152.584 0.000298024300832529 0.0010463445614376 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Herbaspirillum hiltneri N3" 2.01 0.0073 4046.64987597 1152.584 0.000496707168054215 0.00174390760239601 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Bosea sp. Root670" 3.222 0.0117 4046.64987597 1152.584 0.000796214176851085 0.00279545785816912 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Bradyrhizobium japonicum" 1.254 0.0045 4046.64987597 1152.584 0.000309885964547257 0.00108799011612169 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Mesorhizobium sp. WSM3873" 1.736 0.0063 4046.64987597 1152.584 0.000428996837682646 0.0015061808944077 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Sphingobium czechense LL01" 1.083 0.0039 4046.64987597 1152.584 0.00026762878756354 0.00093962782755964 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Massilia sp. WG5" 1.198 0.0043 4046.64987597 1152.584 0.000296047356880075 0.00103940363565692 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Methylobacterium nodulans ORS 2060" 2.594 0.0094 4046.64987597 1152.584 0.0006410240765834 0.00225059518438569 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Rhizobium sp. LC145" 1.35 0.0049 4046.64987597 1152.584 0.000333609291976712 0.00117128122548986 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Burkholderia xenovorans LB400" 1.019 0.0037 4046.64987597 1152.584 0.000251813235943903 0.000884100421314195 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Burkholderia sp. OLGA172" 2.905 0.0105 4046.64987597 1152.584 0.000717877772735072 0.00252042367410965 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Skermanella stibiiresistens SB22" 4.991 0.018 4046.64987597 1152.584 0.00123336590833761 0.00433027007142213 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Pararhizobium polonicum" 1.728 0.0062 4046.64987597 1152.584 0.000427019893730191 0.00149923996862702 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Pseudorhodoferax sp. Leaf265" 1.566 0.0057 4046.64987597 1152.584 0.000386986778692986 0.00135868622156823 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Burkholderia fungorum" 1.074 0.0039 4046.64987597 1152.584 0.000265404725617028 0.000931819286056374 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Bradyrhizobium liaoningense" 2.112 0.0076 4046.64987597 1152.584 0.000521913203448011 0.00183240440609969 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Thiomonas bhubaneswarensis" 1.155 0.0042 4046.64987597 1152.584 0.000285421283135631 0.00100209615958577 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Sphingomonas sp. NFR15" 1.495 0.0054 4046.64987597 1152.584 0.000369441401114951 0.00129708550526469 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Paracoccus yeei" 3.057 0.0111 4046.64987597 1152.584 0.000755439707831709 0.00265230126394258 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "uncultured bacterium" 1.374 0.005 4046.64987597 1152.584 0.000339540123834076 0.0011921040028319 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Rhodopseudomonas palustris TIE-1" 1.608 0.0058 4046.64987597 1152.584 0.000397365734443372 0.00139512608191681 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Pseudomonas aeruginosa" 1.066 0.0039 4046.64987597 1152.584 0.000263427781664574 0.000924878360275694 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Mesorhizobium sp. ORS3324" 1.228 0.0044 4046.64987597 1152.584 0.000303460896701779 0.00106543210733448 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Achromobacter xylosoxidans" 1.229 0.0044 4046.64987597 1152.584 0.000303708014695836 0.00106629972305706 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Afipia broomeae ATCC 49717" 1.461 0.0053 4046.64987597 1152.584 0.000361039389317019 0.0012675865706968 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "bacterium YEK0313" 0.966 0.0035 4046.64987597 1152.584 0.000238715982258892 0.000838116788017186 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "mine drainage metagenome" 1.013 0.0037 4046.64987597 1152.584 0.000250330527979562 0.000878894726978684 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Polymorphum gilvum SL003B-26A1" 1.178 0.0043 4046.64987597 1152.584 0.000291104996998938 0.00102205132120522 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Mesorhizobium loti" 5.474 0.0198 4046.64987597 1152.584 0.00135272389946705 0.00474932846543072 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Sphingobium chungbukense" 1.35 0.0049 4046.64987597 1152.584 0.000333609291976712 0.00117128122548986 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Tropicimonas isoalkanivorans" 1.559 0.0056 4046.64987597 1152.584 0.000385256952734588 0.00135261291151014 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Roseomonas cervicalis ATCC 49957" 1.24 0.0045 4046.64987597 1152.584 0.000306426312630461 0.0010758434960055 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "uncultured bacterium" 9.09 0.0329 4046.64987597 1152.584 0.00224630256597653 0.00788662691829836 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Rhodopseudomonas sp. AAP120" 1.238 0.0045 4046.64987597 1152.584 0.000305932076642347 0.00107410826456033 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Komagataeibacter xylinus E25" 1.622 0.0059 4046.64987597 1152.584 0.000400825386360168 0.001407272702033 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Methylobacterium extorquens AM1" 1.3 0.0047 4046.64987597 1152.584 0.000321253392273871 0.0011279004393606 "arsC_glut" "AsRG"
"Cen05" 1.75 14 "Recovered" "Bradyrhizobium sp. S23321" 1.568 0.0057 4046.64987597 1152.584 0.000387481014681099 0.0013604214530134 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Blastomonas sp. RAC04" 2.066 0.0052 3685.18110843 1263.788 0.000560623735770799 0.00163476785663418 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Afipia sp. P52-10" 1.525 0.0038 3685.18110843 1263.788 0.00041381955326741 0.00120668972960655 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Rhodopseudomonas sp. AAP120" 2.342 0.0058 3685.18110843 1263.788 0.000635518290985097 0.00185315891589412 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium erythrophlei" 1.155 0.0029 3685.18110843 1263.788 0.000313417432146792 0.000913919106685615 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp." 1.979 0.0049 3685.18110843 1263.788 0.000537015669453248 0.00156592719665007 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Burkholderia monticola" 1.201 0.003 3685.18110843 1263.788 0.000325899858015842 0.000950317616562272 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium diazoefficiens" 1.948 0.0049 3685.18110843 1263.788 0.000528603599845845 0.00154139776608102 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Xanthomonas translucens pv. undulosa" 5.95 0.0149 3685.18110843 1263.788 0.00161457465045317 0.00470806812535014 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Phenylobacterium zucineum HLK1" 7.328 0.0183 3685.18110843 1263.788 0.00198850471235644 0.00579844087774215 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Variovorax paradoxus" 1.363 0.0034 3685.18110843 1263.788 0.000369859705641626 0.00107850367308441 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Mesorhizobium sp. ORS3428" 1.338 0.0033 3685.18110843 1263.788 0.000363075778538881 0.0010587218742384 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Hoeflea phototrophica DFL-43" 3.043 0.0076 3685.18110843 1263.788 0.000825739606946051 0.00240784055553621 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Azorhizobium caulinodans ORS 571" 1.072 0.0027 3685.18110843 1263.788 0.000290894794165681 0.000848243534516865 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Afipia sp. 1NLS2" 1.041 0.0026 3685.18110843 1263.788 0.000282482724558278 0.000823714103947814 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Gluconobacter frateurii NBRC 101659" 4.661 0.0116 3685.18110843 1263.788 0.00126479536903567 0.00368811857684991 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingomonas sp. SCN 67-18" 2.558 0.0064 3685.18110843 1263.788 0.000694131421152809 0.00202407365792364 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Phyllobacterium sp. YR620" 2.497 0.0062 3685.18110843 1263.788 0.000677578639022113 0.00197580606873938 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Caulobacter sp. Root487D2Y" 1.417 0.0035 3685.18110843 1263.788 0.000384512988183554 0.00112123235859179 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "mine drainage metagenome" 2.029 0.0051 3685.18110843 1263.788 0.000550583523658737 0.00160549079434209 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Skermanella aerolata KACC 11604" 1.064 0.0027 3685.18110843 1263.788 0.000288723937492803 0.000841913358886142 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium jicamae" 2.898 0.0072 3685.18110843 1263.788 0.000786392829750133 0.00229310612222936 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. cf659" 7.482 0.0187 3685.18110843 1263.788 0.00203029370330935 0.00592029675863357 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Paraburkholderia sediminicola" 2.113 0.0053 3685.18110843 1263.788 0.000573377518723958 0.00167195763846468 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium icense" 1.582 0.004 3685.18110843 1263.788 0.000429286907061667 0.00125179223097545 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Acidocella sp. MM9" 1.768 0.0044 3685.18110843 1263.788 0.000479759324706085 0.00139896881438976 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bosea sp. TND4EK4" 2.491 0.0062 3685.18110843 1263.788 0.000675950496517454 0.00197105843701633 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Polaromonas sp. YR568" 2.573 0.0064 3685.18110843 1263.788 0.000698201777414456 0.00203594273723124 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingomonas paucimobilis" 1.127 0.0028 3685.18110843 1263.788 0.000305819433791718 0.000891763491978085 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingobium japonicum UT26S" 2.369 0.0059 3685.18110843 1263.788 0.000642844932256061 0.00187452325864781 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Lysobacter gummosus" 2.227 0.0056 3685.18110843 1263.788 0.000604312226312473 0.00176216264120248 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Methyloceanibacter methanicus" 171.899 0.4293 3685.18110843 1263.788 0.0466460114013865 0.136018857593204 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Microvirga guangxiensis" 1.275 0.0032 3685.18110843 1263.788 0.000345980282239965 0.00100887174114646 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium yuanmingense" 1.19 0.003 3685.18110843 1263.788 0.000322914930090634 0.000941613625070028 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Achromobacter denitrificans" 1.606 0.004 3685.18110843 1263.788 0.000435799477080302 0.00127078275786762 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bosea sp. Root670" 1.945 0.0049 3685.18110843 1263.788 0.000527789528593516 0.0015390239502195 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingobium sp. C100" 1.071 0.0027 3685.18110843 1263.788 0.000290623437081571 0.000847452262563025 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Caulobacter sp. UNC279MFTsu5.1" 1.186 0.003 3685.18110843 1263.788 0.000321829501754195 0.000938448537254666 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Variovorax sp. WDL1" 1.141 0.0028 3685.18110843 1263.788 0.000309618432969255 0.00090284129933185 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Thiobacillus sp. 0-1251" 1.759 0.0044 3685.18110843 1263.788 0.000477317110949097 0.00139184736680519 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Phenylobacterium sp. SCN 70-31" 1.357 0.0034 3685.18110843 1263.788 0.000368231563136967 0.00107375604136137 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Loktanella salsilacus" 1.252 0.0031 3685.18110843 1263.788 0.000339739069305441 0.00099067248620813 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Chelatococcus sp. CO-6" 4.852 0.0121 3685.18110843 1263.788 0.00131662457210064 0.00383925152003342 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Burkholderia glathei PML1(12)" 1.612 0.004 3685.18110843 1263.788 0.00043742761958496 0.00127553038959066 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Roseivivax halotolerans" 1.391 0.0035 3685.18110843 1263.788 0.0003774577039967 0.00110065928779194 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "uncultured bacterium" 1.378 0.0034 3685.18110843 1263.788 0.000373930061903272 0.00109037275239202 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Mesorhizobium sp. WSM1497" 2.527 0.0063 3685.18110843 1263.788 0.000685719351545406 0.00199954422735459 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Mesorhizobium alhagi CCNWXJ12-2" 4.833 0.0121 3685.18110843 1263.788 0.00131146878750255 0.00382421735291046 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Skermanella stibiiresistens SB22" 1.123 0.0028 3685.18110843 1263.788 0.000304734005455279 0.000888598404162723 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Paraburkholderia udeis" 4.167 0.0104 3685.18110843 1263.788 0.00113074496948544 0.00329723023165278 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Pseudorhodoferax sp. Leaf265" 5.18 0.0129 3685.18110843 1263.788 0.00140562969568864 0.00409878872089306 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. Ghvi" 3.17 0.0079 3685.18110843 1263.788 0.000860201956627992 0.00250833209367394 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Acidovorax soli" 1.527 0.0038 3685.18110843 1263.788 0.000414362267435629 0.00120827227351423 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Brevundimonas naejangsanensis" 3.413 0.0085 3685.18110843 1263.788 0.000926141728066668 0.00270061117845715 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Microbulbifer yueqingensis" 1.425 0.0036 3685.18110843 1263.788 0.000386683844856432 0.00112756253422251 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Enterobacter sp. R4-368" 1.744 0.0044 3685.18110843 1263.788 0.000473246754687451 0.00137997828749759 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. cf659" 1.586 0.004 3685.18110843 1263.788 0.000430372335398106 0.00125495731879081 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Azospirillum sp. B510" 1.724 0.0043 3685.18110843 1263.788 0.000467819613005255 0.00136415284842078 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingopyxis granuli" 1.455 0.0036 3685.18110843 1263.788 0.000394824557379725 0.00115130069283772 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Methylobacterium brachiatum" 1.631 0.0041 3685.18110843 1263.788 0.000442583404183046 0.00129056455671363 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Ochrobactrum tritici" 1.235 0.0031 3685.18110843 1263.788 0.000335125998875574 0.000977220862992844 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Nitrobacter sp. Nb-311A" 2.393 0.006 3685.18110843 1263.788 0.000649357502274696 0.00189351378553998 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. Rc3b" 2.219 0.0055 3685.18110843 1263.788 0.000602141369639595 0.00175583246557176 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Burkholderiales bacterium 67-32" 1.438 0.0036 3685.18110843 1263.788 0.000390211486949859 0.00113784906962244 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 5.556 0.0139 3685.18110843 1263.788 0.00150765995931392 0.00439630697553704 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bosea sp. LC85" 1.439 0.0036 3685.18110843 1263.788 0.000390482844033969 0.00113864034157628 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. LMTR 3" 1.661 0.0041 3685.18110843 1263.788 0.000450724116706339 0.00131430271532884 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Achromobacter xylosoxidans" 1.726 0.0043 3685.18110843 1263.788 0.000468362327173475 0.00136573539232846 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "bacterium YEK0313" 1.325 0.0033 3685.18110843 1263.788 0.000359548136445454 0.00104843533883848 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingomonas haloaromaticamans" 1.754 0.0044 3685.18110843 1263.788 0.000475960325528548 0.00138789100703599 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sinorhizobium sp. M14" 1.478 0.0037 3685.18110843 1263.788 0.00040106577031425 0.00116949994777605 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Agrobacterium sp. ATCC 31749" 1.14 0.0028 3685.18110843 1263.788 0.000309347075885146 0.00090205002737801 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Aureimonas phyllosphaerae" 1.417 0.0035 3685.18110843 1263.788 0.000384512988183554 0.00112123235859179 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Tropicimonas isoalkanivorans" 2.769 0.0069 3685.18110843 1263.788 0.000751387765899972 0.00219103204018395 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium sp. AT1" 5.834 0.0146 3685.18110843 1263.788 0.00158309722869644 0.00461628057870466 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sphingobium chungbukense" 1.739 0.0043 3685.18110843 1263.788 0.000471889969266902 0.00137602192772838 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Acidocella sp. MX-AZ02" 1.043 0.0026 3685.18110843 1263.788 0.000283025438726497 0.000825296647855495 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "uncultured bacterium" 3.865 0.0097 3685.18110843 1263.788 0.00104879513008429 0.00305826610159299 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Rhodomicrobium udaipurense JA643" 2.266 0.0057 3685.18110843 1263.788 0.000614895152592754 0.00179302224740225 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bradyrhizobium neotropicale" 12.612 0.0315 3685.18110843 1263.788 0.0034223555447925 0.00997952188183461 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Afipia sp. 62-7" 3.872 0.0097 3685.18110843 1263.788 0.00105069462967306 0.00306380500526987 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Aureimonas jatrophae" 1.875 0.0047 3685.18110843 1263.788 0.000508794532705832 0.00148363491345067 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Rhizobium sp. Leaf306" 3.281 0.0082 3685.18110843 1263.788 0.000890322592964178 0.00259616328055022 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Bosea sp. 67-29" 1.087 0.0027 3685.18110843 1263.788 0.000294965150427327 0.000860112613824471 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Burkholderia panaciterrae" 1.136 0.0028 3685.18110843 1263.788 0.000308261647548706 0.000898884939562648 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Sulfuricaulis limicola" 1.225 0.0031 3685.18110843 1263.788 0.000332412428034477 0.00096930814345444 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Komagataeibacter xylinus E25" 3.116 0.0078 3685.18110843 1263.788 0.000845548674086065 0.00246560340816656 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Blastomonas sp. CACIA14H2" 3.575 0.0089 3685.18110843 1263.788 0.000970101575692452 0.00282879723497928 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "uncultured bacterium" 10.855 0.0271 3685.18110843 1263.788 0.00294558114801163 0.0085892570589371 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "uncultured bacterium" 2.345 0.0059 3685.18110843 1263.788 0.000636332362237427 0.00185553273175564 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "uncultured bacterium" 1.653 0.0041 3685.18110843 1263.788 0.000448553260033461 0.00130797253969811 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Halioglobus sp. HI00S01" 3.243 0.0081 3685.18110843 1263.788 0.000880011023768006 0.00256609494630429 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Gluconacetobacter diazotrophicus PAl 5" 2.605 0.0065 3685.18110843 1263.788 0.000706885204105969 0.00206126343975414 "arsC_glut" "AsRG"
"Cen06" 2.05 24.1 "FireAffected" "Acetobacter indonesiensis 5H-1" 1.015 0.0025 3685.18110843 1263.788 0.000275427440371423 0.000803141033147965 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia sp. LMG 29316" 1.962 0.0092 3584.52000331 1131.214 0.00054735362006301 0.00173441983568096 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Caulobacter vibrioides" 5.519 0.0259 3584.52000331 1131.214 0.00153967616163494 0.0048788292931311 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium erythrophlei" 1.045 0.0049 3584.52000331 1131.214 0.000291531362367913 0.000923786303917738 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhodopseudomonas sp. AAP120" 1.342 0.0063 3584.52000331 1131.214 0.000374387644304057 0.00118633609555752 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium lablabi" 1.59 0.0075 3584.52000331 1131.214 0.000443574034607638 0.00140556959160689 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Magnetospirillum magneticum AMB-1" 1.338 0.0063 3584.52000331 1131.214 0.000373271734783031 0.00118280007142769 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Collimonas pratensis" 2.761 0.013 3584.52000331 1131.214 0.000770256546887854 0.00244074065561423 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Variovorax paradoxus B4" 1.486 0.007 3584.52000331 1131.214 0.000414560387060975 0.00131363296423135 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Phenylobacterium zucineum HLK1" 2.011 0.0095 3584.52000331 1131.214 0.000561023511695572 0.00177773613127136 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Afipia sp. 1NLS2" 1.574 0.0074 3584.52000331 1131.214 0.000439110396523536 0.00139142549508758 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Pantoea sp. YR343" 1.05 0.0049 3584.52000331 1131.214 0.000292926249269195 0.000928206334080024 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Afipia sp. 62-7" 1.911 0.009 3584.52000331 1131.214 0.000533125773669935 0.00168933552802564 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Massilia sp. JS1662" 1.473 0.0069 3584.52000331 1131.214 0.000410933681117642 0.0013021408858094 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium jicamae" 1.146 0.0054 3584.52000331 1131.214 0.000319708077773807 0.00101307091319591 "arsC_glut" "AsRG"
