"Gene" "OTU" "phylum" "class" "genus"
"arsM" "arsM_1029" "Acidobacteria" NA NA
"arsM" "arsM_0540" "Chloroflexi" NA NA
"intI" "intI_0053" "Proteobacteria" "Betaproteobacteria" "Candidatus Accumulibacter"
"arsM" "arsM_1297" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0687" "Acidobacteria" NA NA
"arsM" "arsM_1223" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0359" "Chloroflexi" NA NA
"intI" "intI_0202" "Proteobacteria" "Gammaproteobacteria" "Nitrosococcus"
"arsM" "arsM_0360" "Chloroflexi" NA NA
"arsM" "arsM_0587" "Chloroflexi" NA NA
"acr3" "acr3_0536" "Candidatus Bathyarchaeota" NA NA
"arsM" "arsM_0304" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0407" "Acidobacteria" NA NA
"intI" "intI_0098" "Proteobacteria" "Deltaproteobacteria" "Smithella"
"acr3" "acr3_0323" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"acr3" "acr3_0559" "Actinobacteria" NA NA
"arsM" "arsM_0245" "Chloroflexi" NA NA
"arsM" "arsM_0786" "Chloroflexi" NA NA
"arsM" "arsM_0769" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0159" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"arsM" "arsM_0802" "Chloroflexi" NA NA
"arsM" "arsM_0175" "Chloroflexi" NA NA
"acr3" "acr3_0110" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"acr3" "acr3_0408" "Cyanobacteria" NA "Leptolyngbya"
"arsM" "arsM_0059" "Chloroflexi" NA NA
"arsM" "arsM_0223" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0357" "Chloroflexi" NA NA
"arsM" "arsM_0683" "Acidobacteria" NA NA
"arsM" "arsM_0674" "Chloroflexi" NA NA
"arsM" "arsM_0733" "Chloroflexi" NA NA
"arsM" "arsM_0822" "Chloroflexi" NA NA
"arsM" "arsM_1023" "Acidobacteria" NA NA
"intI" "intI_0086" "Proteobacteria" "Gammaproteobacteria" "Thiolapillus"
"intI" "intI_0084" "Planctomycetes" "Planctomycetia" "Candidatus Kuenenia"
"intI" "intI_0030" "Proteobacteria" "Gammaproteobacteria" "Nitrosococcus"
"arsM" "arsM_0274" "Chloroflexi" NA NA
"arsM" "arsM_0091" "Chloroflexi" NA NA
"arsM" "arsM_1122" "Chloroflexi" NA NA
"arsM" "arsM_0983" "Chloroflexi" NA NA
"arsM" "arsM_0074" "Acidobacteria" NA NA
"intI" "intI_0230" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0093" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0161" "Proteobacteria" "Betaproteobacteria" "Candidatus Accumulibacter"
"arsM" "arsM_0361" "Chloroflexi" NA NA
"arsM" "arsM_0441" "Chloroflexi" NA NA
"arsM" "arsM_1161" "Acidobacteria" NA NA
"arsM" "arsM_0499" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0520" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0123" "Proteobacteria" "Gammaproteobacteria" "Candidatus Contendobacter"
"acr3" "acr3_0301" "Actinobacteria" NA NA
"arsA" "arsA_0089" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0176" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0774" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0218" "Chlorobi" "Chlorobia" "Chlorobium"
"arsM" "arsM_0424" "Chloroflexi" NA NA
"arsM" "arsM_0420" "Chloroflexi" NA NA
"arsM" "arsM_0550" "Chloroflexi" NA NA
"arsM" "arsM_0171" "Acidobacteria" NA NA
"arsM" "arsM_0162" "Chloroflexi" NA NA
"arsM" "arsM_0247" "Chloroflexi" NA NA
"arsM" "arsM_0636" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0716" "Chloroflexi" NA NA
"arsM" "arsM_1125" "Acidobacteria" NA NA
"arsM" "arsM_1306" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0337" "Acidobacteria" NA NA
"arsM" "arsM_0528" "Acidobacteria" NA NA
"arsM" "arsM_0883" "Acidobacteria" NA NA
"arsM" "arsM_1215" "Chloroflexi" NA NA
"arsM" "arsM_0196" "Chloroflexi" NA NA
"arsM" "arsM_0844" "Gemmatimonadetes" NA NA
"arsM" "arsM_0301" "Acidobacteria" NA NA
"arsM" "arsM_0506" "Chloroflexi" NA NA
"arsM" "arsM_0593" "Acidobacteria" NA NA
"arsM" "arsM_1052" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0692" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0065" "Chloroflexi" NA NA
"arsM" "arsM_0142" "Acidobacteria" NA NA
"arsM" "arsM_0289" "Chloroflexi" NA NA
"arsM" "arsM_0327" "Chloroflexi" NA NA
"arsM" "arsM_0832" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0042" "Acidobacteria" NA NA
"arsM" "arsM_0205" "Chloroflexi" NA NA
"arsM" "arsM_0252" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0476" "Acidobacteria" NA NA
"arsM" "arsM_1002" "Chloroflexi" NA NA
"arsM" "arsM_0174" "Chloroflexi" NA NA
"arsM" "arsM_0160" "Acidobacteria" NA NA
"arsM" "arsM_0958" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0598" "Acidobacteria" NA NA
"arsM" "arsM_0046" "Acidobacteria" NA NA
"arsM" "arsM_0566" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0940" "Acidobacteria" NA NA
"arsM" "arsM_0308" "Chloroflexi" NA NA
"intI" "intI_0206" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0303" "Actinobacteria" "Thermoleophilia" NA
"arsM" "arsM_0380" "Acidobacteria" NA NA
"arsM" "arsM_0412" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_1128" "Acidobacteria" NA NA
"intI" "intI_0255" "Proteobacteria" "Deltaproteobacteria" "Candidatus Magnetomorum"
"arsM" "arsM_0052" "Acidobacteria" NA NA
"arsM" "arsM_0111" "Acidobacteria" NA NA
"arsM" "arsM_0872" "Chloroflexi" NA NA
"arsM" "arsM_0375" "Acidobacteria" NA NA
"arsM" "arsM_0153" "Acidobacteria" NA NA
"arsM" "arsM_0964" "Acidobacteria" NA NA
"intI" "intI_0102" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"acr3" "acr3_0487" "Chloroflexi" "Thermomicrobia" "Sphaerobacter"
"arsM" "arsM_0370" "Chloroflexi" NA NA
"arsM" "arsM_0500" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0014" "Acidobacteria" NA NA
"intI" "intI_0145" "Proteobacteria" "Betaproteobacteria" "Sideroxydans"
"acr3" "acr3_0265" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"acr3" "acr3_0572" "Actinobacteria" "Actinobacteria" "Nocardioides"
"arsM" "arsM_0351" "Candidatus Rokubacteria" NA NA
"intI" "intI_0073" "Chloroflexi" NA NA
"intI" "intI_0247" "Proteobacteria" "Gammaproteobacteria" "Halothiobacillus"
"arsM" "arsM_0010" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0095" "Acidobacteria" NA NA
"arsM" "arsM_0557" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0766" "Acidobacteria" NA NA
"arsM" "arsM_1270" "Proteobacteria" "Betaproteobacteria" NA
"intI" "intI_0186" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0773" "Proteobacteria" "Betaproteobacteria" NA
"intI" "intI_0029" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"intI" "intI_0284" "Proteobacteria" "Deltaproteobacteria" "Desulfobacula"
"intI" "intI_0031" "Proteobacteria" "Deltaproteobacteria" "Candidatus Magnetomorum"
"intI" "intI_0075" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0782" "Chloroflexi" NA NA
"arsM" "arsM_1096" "Acidobacteria" NA NA
"arsM" "arsM_0887" "Chloroflexi" NA NA
"arsM" "arsM_0765" "Acidobacteria" NA NA
"intI" "intI_0220" "Proteobacteria" "Betaproteobacteria" NA
"acr3" "acr3_0048" "Firmicutes" "Bacilli" "Tepidibacillus"
"arsM" "arsM_0207" "Chloroflexi" NA NA
"arsM" "arsM_0469" "Acidobacteria" NA NA
"arsM" "arsM_0637" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0805" "Acidobacteria" NA NA
"arsM" "arsM_1058" "Acidobacteria" NA NA
"acr3" "acr3_0230" "Actinobacteria" NA NA
"arsM" "arsM_0140" "Chloroflexi" NA NA
"arsM" "arsM_0224" "Acidobacteria" NA NA
"arsM" "arsM_0039" "Acidobacteria" NA NA
"arsM" "arsM_0189" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0833" "Acidobacteria" NA NA
"arsM" "arsM_1020" "Acidobacteria" NA NA
"intI" "intI_0122" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"arsM" "arsM_0311" "Acidobacteria" NA NA
"arsM" "arsM_1180" "Acidobacteria" NA NA
"arsM" "arsM_0457" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0486" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0051" "Nitrospirae" "Nitrospira" "Nitrospira"
"intI" "intI_0124" "Proteobacteria" "Gammaproteobacteria" "Lysobacter"
"arsM" "arsM_0395" "Acidobacteria" NA NA
"arsM" "arsM_0732" "Proteobacteria" "Candidatus Muproteobacteria" NA
"intI" "intI_0119" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"acr3" "acr3_0083" "Proteobacteria" "Deltaproteobacteria" "Sorangium"
"acr3" "acr3_0229" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0447" "Chloroflexi" NA NA
"arsM" "arsM_0498" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0758" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1074" "Acidobacteria" NA NA
"arsM" "arsM_0155" "Acidobacteria" NA NA
"arsM" "arsM_0166" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0673" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0956" "Acidobacteria" NA NA
"arsM" "arsM_0938" "Acidobacteria" NA NA
"arsM" "arsM_1267" "Acidobacteria" NA NA
"acr3" "acr3_0591" "Candidatus Aminicenantes" NA NA
"arsM" "arsM_0861" "Acidobacteria" NA NA
"arsM" "arsM_0067" "Acidobacteria" NA NA
"arsM" "arsM_0199" "Acidobacteria" NA NA
"intI" "intI_0067" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0857" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0248" "Proteobacteria" "Deltaproteobacteria" "Sorangium"
"acr3" "acr3_0564" "Actinobacteria" "Actinobacteria" "Streptomyces"
"arsM" "arsM_1006" "Acidobacteria" NA NA
"arsM" "arsM_0075" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0317" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0535" "Acidobacteria" NA NA
"acr3" "acr3_0474" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsM" "arsM_0718" "Chloroflexi" NA NA
"arsM" "arsM_1102" "Acidobacteria" NA NA
"intI" "intI_0100" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0343" "Actinobacteria" NA NA
"arsM" "arsM_0130" "Gemmatimonadetes" NA NA
"arsM" "arsM_0307" "Acidobacteria" NA NA
"arsM" "arsM_0928" "Acidobacteria" NA NA
"arsM" "arsM_1108" "Candidatus Rokubacteria" NA NA
"intI" "intI_0270" "Proteobacteria" "Betaproteobacteria" "Curvibacter"
"arsM" "arsM_0066" "Acidobacteria" NA NA
"arsM" "arsM_0035" "Acidobacteria" NA NA
"arsM" "arsM_0225" "Acidobacteria" NA NA
"arsM" "arsM_0350" "Acidobacteria" NA NA
"intI" "intI_0269" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"acr3" "acr3_0148" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"acr3" "acr3_0196" "Actinobacteria" "Actinobacteria" "Nocardioides"
"acr3" "acr3_0232" "Actinobacteria" "Actinobacteria" NA
"acr3" "acr3_0504" "Acidobacteria" NA NA
"arsM" "arsM_0747" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0402" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0627" "Acidobacteria" NA NA
"arsM" "arsM_0145" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0383" "Acidobacteria" NA NA
"arsM" "arsM_0913" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1210" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1309" "Chloroflexi" NA NA
"acr3" "acr3_0553" "Verrucomicrobia" NA NA
"acr3" "acr3_0645" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0426" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0473" "Acidobacteria" NA NA
"acr3" "acr3_0315" "Actinobacteria" "Actinobacteria" "Nocardioides"
"arsM" "arsM_0150" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0194" "Chloroflexi" NA NA
"arsM" "arsM_0264" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0367" "Acidobacteria" NA NA
"arsM" "arsM_0868" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_1176" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_1214" "Gemmatimonadetes" NA NA
"arsM" "arsM_0497" "Chloroflexi" NA NA
"arsM" "arsM_1132" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0024" "Actinobacteria" NA NA
"arsM" "arsM_0369" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1175" "Acidobacteria" NA NA
"arsM" "arsM_0681" "Acidobacteria" NA NA
"arsM" "arsM_0501" "Acidobacteria" "Acidobacteriia" NA
"arsA" "arsA_0028" "Chloroflexi" NA NA
"arsM" "arsM_0040" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0696" "Acidobacteria" NA NA
"intI" "intI_0291" "Proteobacteria" "Betaproteobacteria" "Methylobacillus"
"acr3" "acr3_0480" "Firmicutes" "Bacilli" "Alicyclobacillus"
"aioA" "aioA_0036" "Proteobacteria" "Alphaproteobacteria" "Devosia"
"arsM" "arsM_0001" "Acidobacteria" NA NA
"arsM" "arsM_0027" "Acidobacteria" NA NA
"arsM" "arsM_0373" "Acidobacteria" NA NA
"arsM" "arsM_0839" "Acidobacteria" NA NA
"arsM" "arsM_0534" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0353" "Gemmatimonadetes" NA NA
"arsM" "arsM_0539" "Acidobacteria" NA NA
"arsM" "arsM_0437" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0904" "Proteobacteria" "Gammaproteobacteria" NA
"intI" "intI_0054" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"intI" "intI_0245" "Proteobacteria" "Betaproteobacteria" "Methylobacillus"
"acr3" "acr3_0056" "Actinobacteria" "Thermoleophilia" NA
"arsM" "arsM_0028" "Chloroflexi" NA NA
"arsM" "arsM_0186" "Chloroflexi" NA NA
"arsM" "arsM_0845" "Acidobacteria" NA NA
"arsM" "arsM_0914" "Acidobacteria" NA NA
"arsM" "arsM_1278" "Acidobacteria" NA NA
"intI" "intI_0198" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"intI" "intI_0244" "Chloroflexi" NA NA
"acr3" "acr3_0220" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"arsA" "arsA_0103" "Actinobacteria" "Actinobacteria" NA
"intI" "intI_0248" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_1279" "Candidatus Rokubacteria" NA NA
"intI" "intI_0282" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsM" "arsM_1082" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0675" "Acidobacteria" NA NA
"acr3" "acr3_0234" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"acr3" "acr3_0381" "Acidobacteria" NA NA
"arsM" "arsM_0937" "Acidobacteria" NA NA
"arsM" "arsM_0200" "Chloroflexi" NA NA
"arsM" "arsM_0806" "Acidobacteria" NA NA
"ClassA" "ClassA_0040" "Proteobacteria" "Betaproteobacteria" "Caballeronia"
"intI" "intI_0237" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0350" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsA" "arsA_0135" "Chloroflexi" "Dehalococcoidia" "Dehalogenimonas"
"arsM" "arsM_0753" "Acidobacteria" NA NA
"intI" "intI_0040" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"arsM" "arsM_0072" "Acidobacteria" NA NA
"arsM" "arsM_1263" "Acidobacteria" NA NA
"arsM" "arsM_1211" "Acidobacteria" NA NA
"arsM" "arsM_0262" "Acidobacteria" NA NA
"arsM" "arsM_1135" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0389" "Chloroflexi" NA NA
"arsM" "arsM_1101" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1160" "Acidobacteria" NA NA
"arsM" "arsM_0253" "Chloroflexi" NA NA
"arsM" "arsM_1233" "Acidobacteria" NA NA
"intI" "intI_0012" "Proteobacteria" "Deltaproteobacteria" "Smithella"
"aioA" "aioA_0039" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"arsM" "arsM_0116" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0597" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_1134" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0155" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0536" "Acidobacteria" NA NA
"arsM" "arsM_1066" "Proteobacteria" "Candidatus Muproteobacteria" NA
"intI" "intI_0238" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"vanA" "vanA_0028" "Firmicutes" "Bacilli" "Paenibacillus"
"arsM" "arsM_0235" "Acidobacteria" NA NA
"arsM" "arsM_0905" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0973" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsA" "arsA_0016" "Chloroflexi" NA NA
"arsM" "arsM_0750" "Acidobacteria" NA NA
"arsM" "arsM_1205" "Acidobacteria" NA NA
"arsA" "arsA_0199" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0549" "Proteobacteria" "Betaproteobacteria" NA
"intI" "intI_0090" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0185" "Acidobacteria" NA NA
"arsM" "arsM_0440" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0030" "Nitrospirae" NA NA
"vanA" "vanA_0031" "Firmicutes" "Bacilli" "Brevibacillus"
"arsM" "arsM_0134" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0680" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0133" "Proteobacteria" "Gammaproteobacteria" "Candidatus Contendobacter"
"intI" "intI_0243" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0289" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0775" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0895" "Acidobacteria" NA NA
"arsM" "arsM_0479" "Acidobacteria" NA NA
"intI" "intI_0026" "Planctomycetes" "Phycisphaerae" NA
"intI" "intI_0065" "Planctomycetes" "Phycisphaerae" NA
"arsM" "arsM_0018" "Acidobacteria" NA NA
"acr3" "acr3_0319" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0325" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0483" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0568" "Acidobacteria" NA NA
"arsM" "arsM_0772" "Acidobacteria" NA NA
"arsM" "arsM_0969" "Candidatus Rokubacteria" NA NA
"intI" "intI_0046" "Proteobacteria" "Gammaproteobacteria" "Halothiobacillus"
"arsA" "arsA_0200" "Actinobacteria" "Actinobacteria" "Nocardioides"
"arsM" "arsM_0428" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_1151" "Acidobacteria" NA NA
"intI" "intI_0148" "Proteobacteria" "Betaproteobacteria" "Candidatus Accumulibacter"
"arsM" "arsM_0451" "Acidobacteria" NA NA
"arsM" "arsM_0480" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0748" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_1304" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0724" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1153" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0243" "Acidobacteria" NA NA
"arsM" "arsM_0551" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0135" "Acidobacteria" NA NA
"arsM" "arsM_0331" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0435" "Acidobacteria" NA NA
"arsM" "arsM_0523" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_1232" "Proteobacteria" "Candidatus Muproteobacteria" NA
"intI" "intI_0207" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0054" "Acidobacteria" NA NA
"arsM" "arsM_0381" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0741" "Acidobacteria" NA NA
"arsM" "arsM_0352" "Acidobacteria" NA NA
"arsM" "arsM_1241" "Acidobacteria" NA NA
"arsM" "arsM_0167" "Acidobacteria" NA NA
"arsM" "arsM_0418" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_1305" "Acidobacteria" NA NA
"vanX" "vanX_0059" "Actinobacteria" "Actinobacteria" "Kibdelosporangium"
"arsM" "arsM_0410" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0404" "Acidobacteria" NA NA
"arsM" "arsM_0553" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"vanX" "vanX_0015" "Actinobacteria" "Actinobacteria" "Actinoplanes"
"arsA" "arsA_0071" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0106" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0313" "Acidobacteria" NA NA
"arsM" "arsM_0422" "Acidobacteria" NA NA
"arsM" "arsM_0490" "Acidobacteria" NA NA
"arsM" "arsM_1295" "Chloroflexi" NA NA
"ClassA" "ClassA_0014" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0085" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0561" "Acidobacteria" NA NA
"arsM" "arsM_0628" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1033" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_1191" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"acr3" "acr3_0006" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"acr3" "acr3_0280" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0653" "Acidobacteria" NA NA
"arsM" "arsM_0888" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0971" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_1107" "Acidobacteria" "Acidobacteriia" NA
"aioA" "aioA_0080" "Proteobacteria" "Alphaproteobacteria" "Devosia"
"arsM" "arsM_0099" "Candidatus Rokubacteria" NA NA
"intI" "intI_0162" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"arsM" "arsM_0425" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0430" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0801" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"intI" "intI_0028" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"vanA" "vanA_0019" "Firmicutes" "Bacilli" "Paenibacillus"
"vanX" "vanX_0004" "Actinobacteria" "Actinobacteria" "Kibdelosporangium"
"arsM" "arsM_1292" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"aioA" "aioA_0077" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0442" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_1265" "Proteobacteria" "Betaproteobacteria" NA
"aioA" "aioA_0072" "Proteobacteria" "Alphaproteobacteria" "Nitrobacter"
"arsM" "arsM_0290" "Acidobacteria" NA NA
"arsM" "arsM_1266" "Proteobacteria" "Betaproteobacteria" NA
"aioA" "aioA_0054" "Proteobacteria" "Gammaproteobacteria" "Ectothiorhodospira"
"arsA" "arsA_0204" "Chloroflexi" NA NA
"intI" "intI_0189" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsM" "arsM_0276" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0522" "Gemmatimonadetes" NA NA
"arsM" "arsM_0754" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0759" "Acidobacteria" NA NA
"arsM" "arsM_0999" "Acidobacteria" NA NA
"arsM" "arsM_1117" "Acidobacteria" NA NA
"arsM" "arsM_0082" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_1031" "Acidobacteria" NA NA
"acr3" "acr3_0594" "Actinobacteria" NA NA
"arsM" "arsM_0228" "Acidobacteria" NA NA
"intI" "intI_0080" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0400" "Acidobacteria" NA NA
"arsM" "arsM_0640" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0745" "Acidobacteria" NA NA
"arsM" "arsM_1157" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0198" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0843" "Acidobacteria" NA NA
"arsM" "arsM_0206" "Acidobacteria" NA NA
"aioA" "aioA_0019" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0170" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0487" "Acidobacteria" NA NA
"arsA" "arsA_0012" "Chloroflexi" "Dehalococcoidia" "Dehalogenimonas"
"arsA" "arsA_0187" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0037" "Acidobacteria" NA NA
"arsM" "arsM_0098" "Proteobacteria" "Alphaproteobacteria" "Rhodomicrobium"
"arsM" "arsM_0655" "Acidobacteria" NA NA
"arsM" "arsM_1027" "Acidobacteria" "Acidobacteriia" NA
"ClassA" "ClassA_0067" "Actinobacteria" "Actinobacteria" "Streptomyces"
"vanA" "vanA_0003" "Firmicutes" "Bacilli" "Paenibacillus"
"vanX" "vanX_0043" "Actinobacteria" "Actinobacteria" "Kibdelosporangium"
"acr3" "acr3_0247" "Actinobacteria" "Thermoleophilia" NA
