"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen16" 3.57 21.7 "FireAffected" "Verrucomicrobia bacterium 13_1_20CM_3_54_17" 16.481 0.0078 9317.34604734 4004.868 0.00176885133559091 0.00411524175078929 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Candidatus Rokubacteria bacterium GWC2_70_24" 2.202 0.0155 3867.44839599 699.272 0.000569367648779274 0.00314898923451818 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 2.527 0.0178 3867.44839599 699.272 0.000653402383499194 0.00361375830864099 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium SCGC AG-212-P17" 7.443 0.0523 3867.44839599 699.272 0.00192452470929343 0.010643926826757 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Candidatus Rokubacteria bacterium 13_1_40CM_69_96" 0.407 0.0029 3867.44839599 699.272 0.000105237344710792 0.000582033886670709 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 1.612 0.0113 3867.44839599 699.272 0.000416812284210804 0.0023052546076491 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium 13_1_40CM_4_65_8" 5.741 0.0404 3867.44839599 699.272 0.00148444126777557 0.00820996693704309 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 2.736 0.0192 3867.44839599 699.272 0.000707443182134466 0.00391264057476919 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Nitrospira sp. SCN 59-13" 2.158 0.0152 3867.44839599 699.272 0.000557990638540269 0.0030860666521754 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Kocuria kristinae" 1.824 0.0128 3867.44839599 699.272 0.000471628788089644 0.00260842704984613 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Streptomyces sp. Termitarium-T10T-6" 2.149 0.0151 3867.44839599 699.272 0.000555663522809564 0.00307319612396893 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium SCN 69-37" 1.82 0.0128 3867.44839599 699.272 0.000470594514431552 0.00260270681508769 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Verrucomicrobia bacterium GWF2_62_7" 1.882 0.0132 3867.44839599 699.272 0.000486625756131968 0.00269137045384343 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Streptomyces mangrovisoli" 1.459 0.0103 3867.44839599 699.272 0.00037725131678881 0.00208645562813898 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Actinobacteria bacterium RBG_16_70_17" 2.007 0.0141 3867.44839599 699.272 0.000518946807947322 0.0028701277900445 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium 13_1_40CM_65_14" 3.265 0.023 3867.44839599 699.272 0.000844225873417043 0.00466914162157215 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium 13_1_20CM_4_57_11" 1.48 0.0104 3867.44839599 699.272 0.00038268125349379 0.00211648686062076 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 9.483 0.0667 3867.44839599 699.272 0.00245200427492001 0.0135612465535586 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 4.597 0.0323 3867.44839599 699.272 0.00118863900156145 0.00657397979613083 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Nakamurella multipartita DSM 44233" 2.38 0.0167 3867.44839599 699.272 0.000615392826564338 0.00340353968126852 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Betaproteobacteria bacterium RBG_16_64_18" 1.884 0.0132 3867.44839599 699.272 0.000487142892961013 0.00269423057122264 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Planctomycetes bacterium RBG_16_59_8" 1.982 0.0139 3867.44839599 699.272 0.000512482597584251 0.00283437632280429 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Gemmatimonadetes bacterium 13_2_20CM_2_66_5" 1.845 0.013 3867.44839599 699.272 0.000477058724794623 0.00263845828232791 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 71.045 0.4996 3867.44839599 699.272 0.0183699930097745 0.101598519603245 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Candidatus Koribacter versatilis Ellin345" 3.268 0.023 3867.44839599 699.272 0.000845001578660612 0.00467343179764097 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Candidatus Nitrosotalea devanaterra" 3.08 0.0217 3867.44839599 699.272 0.000796390716730319 0.00440458076399455 "arsM" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidobacteria bacterium 13_1_40CM_4_58_4" 1.939 0.0136 3867.44839599 699.272 0.000501364155759769 0.00277288379915112 "arsM" "AsRG"
