"Gene" "OTU" "phylum" "class" "genus"
"arsM" "arsM_0189" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0838" "Candidatus Rokubacteria" NA NA
"intI" "intI_0075" "Proteobacteria" "Betaproteobacteria" "Curvibacter"
"arsM" "arsM_0102" "Acidobacteria" NA NA
"arsM" "arsM_0173" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0058" "Acidobacteria" NA NA
"arsM" "arsM_0285" "Acidobacteria" NA NA
"arsM" "arsM_0416" "Acidobacteria" NA NA
"intI" "intI_0091" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"acr3" "acr3_0144" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"acr3" "acr3_0228" "Actinobacteria" "Actinobacteria" "Nocardioides"
"acr3" "acr3_0150" "Actinobacteria" "Actinobacteria" NA
"acr3" "acr3_0283" "Acidobacteria" NA NA
"arsM" "arsM_0664" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0209" "Acidobacteria" NA NA
"arsM" "arsM_0137" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0372" "Acidobacteria" NA NA
"arsM" "arsM_0500" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0040" "Actinobacteria" NA NA
"acr3" "acr3_0089" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"acr3" "acr3_0124" "Verrucomicrobia" NA NA
"arsM" "arsM_0045" "Acidobacteria" NA NA
"acr3" "acr3_0323" "Actinobacteria" "Actinobacteria" "Nocardioides"
"arsM" "arsM_0203" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0432" "Acidobacteria" NA NA
"arsM" "arsM_0721" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0896" "Gemmatimonadetes" NA NA
"arsM" "arsM_0083" "Chloroflexi" NA NA
"acr3" "acr3_0039" "Actinobacteria" NA NA
"arsM" "arsM_0043" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0872" "Acidobacteria" NA NA
"arsM" "arsM_0630" "Acidobacteria" NA NA
"arsM" "arsM_0534" "Acidobacteria" "Acidobacteriia" NA
"arsA" "arsA_0006" "Chloroflexi" NA NA
"arsM" "arsM_0047" "Chloroflexi" NA NA
"arsM" "arsM_0064" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0096" "Acidobacteria" NA NA
"intI" "intI_0103" "Proteobacteria" "Betaproteobacteria" "Methylobacillus"
"acr3" "acr3_0257" "Firmicutes" "Bacilli" "Alicyclobacillus"
"aioA" "aioA_0021" "Proteobacteria" "Alphaproteobacteria" "Devosia"
"arsM" "arsM_0001" "Acidobacteria" NA NA
"arsM" "arsM_0044" "Acidobacteria" NA NA
"arsM" "arsM_0552" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0420" "Gemmatimonadetes" NA NA
"arsM" "arsM_0556" "Acidobacteria" NA NA
"arsM" "arsM_0742" "Proteobacteria" "Gammaproteobacteria" NA
"intI" "intI_0062" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"acr3" "acr3_0075" "Actinobacteria" "Thermoleophilia" NA
"arsM" "arsM_0177" "Gemmatimonadetes" NA NA
"arsM" "arsM_0493" "Acidobacteria" NA NA
"arsM" "arsM_0746" "Acidobacteria" NA NA
"arsM" "arsM_0712" "Acidobacteria" NA NA
"intI" "intI_0279" "Chloroflexi" NA NA
"arsA" "arsA_0112" "Actinobacteria" "Actinobacteria" NA
"acr3" "acr3_0076" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"arsM" "arsM_0929" "Candidatus Rokubacteria" NA NA
"intI" "intI_0156" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsM" "arsM_0627" "Acidobacteria" NA NA
"acr3" "acr3_0059" "Acidobacteria" NA NA
"arsM" "arsM_0756" "Acidobacteria" NA NA
"aioA" "aioA_0001" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0694" "Acidobacteria" NA NA
"ClassA" "ClassA_0021" "Proteobacteria" "Betaproteobacteria" "Caballeronia"
"intI" "intI_0105" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsA" "arsA_0123" "Chloroflexi" "Dehalococcoidia" "Dehalogenimonas"
"arsM" "arsM_0314" "Acidobacteria" NA NA
"intI" "intI_0048" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"arsM" "arsM_0108" "Acidobacteria" NA NA
"arsM" "arsM_0507" "Acidobacteria" NA NA
"arsM" "arsM_0894" "Acidobacteria" NA NA
"arsM" "arsM_0327" "Acidobacteria" NA NA
"arsM" "arsM_0003" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0904" "Acidobacteria" NA NA
"intI" "intI_0042" "Proteobacteria" "Deltaproteobacteria" "Smithella"
"aioA" "aioA_0042" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"arsM" "arsM_0484" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0554" "Acidobacteria" NA NA
"arsM" "arsM_0818" "Proteobacteria" "Candidatus Muproteobacteria" NA
"intI" "intI_0028" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"vanA" "vanA_0015" "Firmicutes" "Bacilli" "Paenibacillus"
"arsM" "arsM_0404" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0776" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0890" "Acidobacteria" NA NA
"arsA" "arsA_0124" "Chloroflexi" "Caldilineae" "Caldilinea"
"intI" "intI_0115" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0242" "Acidobacteria" NA NA
"intI" "intI_0095" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0356" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0401" "Acidobacteria" NA NA
"arsM" "arsM_0053" "Acidobacteria" NA NA
"arsM" "arsM_0029" "Acidobacteria" NA NA
"intI" "intI_0008" "Planctomycetes" "Phycisphaerae" NA
"arsM" "arsM_0037" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0156" "Acidobacteria" NA NA
"arsM" "arsM_0408" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0679" "Acidobacteria" NA NA
"arsM" "arsM_0498" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0487" "Acidobacteria" NA NA
"intI" "intI_0220" "Proteobacteria" "Betaproteobacteria" "Candidatus Accumulibacter"
"arsM" "arsM_0054" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0308" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0512" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0514" "Acidobacteria" NA NA
"arsM" "arsM_0488" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0561" "Proteobacteria" "Betaproteobacteria" NA
"acr3" "acr3_0152" "Acidobacteria" NA NA
"arsM" "arsM_0105" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0182" "Acidobacteria" NA NA
"arsM" "arsM_0903" "Proteobacteria" "Candidatus Muproteobacteria" NA
"acr3" "acr3_0261" "Actinobacteria" NA NA
"arsM" "arsM_0080" "Acidobacteria" NA NA
"arsM" "arsM_0661" "Acidobacteria" NA NA
"intI" "intI_0027" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0048" "Acidobacteria" NA NA
"arsM" "arsM_0485" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0942" "Acidobacteria" NA NA
"acr3" "acr3_0170" "Candidatus Omnitrophica" NA NA
"arsM" "arsM_0138" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"vanX" "vanX_0002" "Actinobacteria" "Actinobacteria" "Actinoplanes"
"arsM" "arsM_0075" "Acidobacteria" NA NA
"arsM" "arsM_0144" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0378" "Acidobacteria" NA NA
"arsM" "arsM_0491" "Acidobacteria" NA NA
"ClassA" "ClassA_0009" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0120" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0211" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0452" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0567" "Acidobacteria" NA NA
"arsM" "arsM_0880" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"acr3" "acr3_0118" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsM" "arsM_0613" "Acidobacteria" NA NA
"arsM" "arsM_0126" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0430" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0837" "Acidobacteria" "Acidobacteriia" NA
"aioA" "aioA_0033" "Proteobacteria" "Alphaproteobacteria" "Devosia"
"intI" "intI_0006" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"arsM" "arsM_0692" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"vanA" "vanA_0004" "Firmicutes" "Bacilli" "Paenibacillus"
"aioA" "aioA_0047" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsM" "arsM_0357" "Acidobacteria" NA NA
"aioA" "aioA_0044" "Proteobacteria" "Gammaproteobacteria" "Ectothiorhodospira"
"vanX" "vanX_0010" "Actinobacteria" "Actinobacteria" "Streptomyces"
"arsA" "arsA_0174" "Chloroflexi" NA NA
"intI" "intI_0206" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsM" "arsM_0273" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0317" "Acidobacteria" NA NA
"arsM" "arsM_0544" "Gemmatimonadetes" NA NA
"arsM" "arsM_0666" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0446" "Acidobacteria" NA NA
"arsM" "arsM_0117" "Proteobacteria" "Betaproteobacteria" NA
"acr3" "acr3_0408" "Actinobacteria" NA NA
"intI" "intI_0083" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0862" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsA" "arsA_0021" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0258" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0270" "Acidobacteria" NA NA
"arsM" "arsM_0265" "Acidobacteria" NA NA
"arsM" "arsM_0069" "Acidobacteria" NA NA
"arsM" "arsM_0228" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0061" "Acidobacteria" NA NA
"arsM" "arsM_0130" "Proteobacteria" "Alphaproteobacteria" "Rhodomicrobium"
"arsM" "arsM_0614" "Acidobacteria" NA NA
"arsM" "arsM_0797" "Acidobacteria" "Acidobacteriia" NA
"ClassA" "ClassA_0061" "Actinobacteria" "Actinobacteria" "Streptomyces"
"vanX" "vanX_0001" "Actinobacteria" "Actinobacteria" "Kibdelosporangium"
"intI" "intI_0072" "Proteobacteria" "Gammaproteobacteria" "Nitrosococcus"
"arsM" "arsM_0470" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0226" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"ClassA" "ClassA_0043" "Proteobacteria" "Betaproteobacteria" "Caballeronia"
"aioA" "aioA_0023" "Proteobacteria" "Alphaproteobacteria" "Chelatococcus"
"arsM" "arsM_0074" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0093" "Acidobacteria" NA NA
"arsM" "arsM_0755" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"vanA" "vanA_0018" "Firmicutes" "Bacilli" "Bacillus"
"arsM" "arsM_0365" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0573" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"acr3" "acr3_0044" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsM" "arsM_0090" "Acidobacteria" NA NA
"arsM" "arsM_0240" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0527" "Acidobacteria" "Acidobacteriia" "Terriglobus"
"arsM" "arsM_0670" "Gemmatimonadetes" NA NA
"ClassA" "ClassA_0080" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0393" "Acidobacteria" NA NA
"acr3" "acr3_0315" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsM" "arsM_0578" "Acidobacteria" NA NA
"acr3" "acr3_0287" "Candidatus Handelsmanbacteria" NA NA
"arsM" "arsM_0111" "Acidobacteria" NA NA
"intI" "intI_0237" "Cyanobacteria" NA "Pleurocapsa"
"arsM" "arsM_0229" "Acidobacteria" NA NA
"arsM" "arsM_0515" "Acidobacteria" NA NA
"arsM" "arsM_0730" "Verrucomicrobia" NA NA
"arsM" "arsM_0801" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0931" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"arsM" "arsM_0123" "Acidobacteria" "Acidobacteriia" NA
"acr3" "acr3_0331" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"intI" "intI_0089" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0262" "Firmicutes" "Bacilli" "Bacillus"
"aioA" "aioA_0003" "Proteobacteria" "Alphaproteobacteria" "Nitrobacter"
"arsM" "arsM_0087" "Proteobacteria" "Alphaproteobacteria" "Rhodomicrobium"
"arsM" "arsM_0518" "Acidobacteria" NA NA
"arsM" "arsM_0697" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0223" "Acidobacteria" NA NA
"arsM" "arsM_0434" "Acidobacteria" NA NA
"arsM" "arsM_0535" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsM" "arsM_0851" "Acidobacteria" NA NA
"arsM" "arsM_0012" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0184" "Acidobacteria" NA NA
"arsM" "arsM_0577" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0709" "Gemmatimonadetes" NA NA
"arsM" "arsM_0710" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0908" "Acidobacteria" "Acidobacteriia" NA
"vanX" "vanX_0039" "Actinobacteria" "Actinobacteria" "Streptomyces"
"arsM" "arsM_0082" "Acidobacteria" NA NA
"arsM" "arsM_0118" "Acidobacteria" NA NA
"arsM" "arsM_0187" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0707" "Acidobacteria" NA NA
"arsM" "arsM_0628" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0310" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0672" "Acidobacteria" NA NA
"intI" "intI_0248" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0170" "Acidobacteria" NA NA
"arsM" "arsM_0442" "Acidobacteria" NA NA
"arsM" "arsM_0716" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"acr3" "acr3_0110" "Chloroflexi" NA NA
"arsM" "arsM_0421" "Acidobacteria" NA NA
"vanX" "vanX_0003" "Actinobacteria" "Actinobacteria" "Kibdelosporangium"
"intI" "intI_0278" "Planctomycetes" "Phycisphaerae" NA
"acr3" "acr3_0404" "Proteobacteria" "Oligoflexia" NA
"arsM" "arsM_0128" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0022" "Proteobacteria" "Deltaproteobacteria" "Candidatus Magnetomorum"
"vanX" "vanX_0043" "Firmicutes" "Clostridia" "Clostridium"
"vanX" "vanX_0040" "Actinobacteria" "Actinobacteria" "Streptomyces"
"aioA" "aioA_0045" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0026" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0616" "Acidobacteria" NA NA
"arsM" "arsM_0551" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0082" "Proteobacteria" "Betaproteobacteria" "Candidatus Accumulibacter"
"vanX" "vanX_0005" "Actinobacteria" "Actinobacteria" "Actinoplanes"
"arsM" "arsM_0772" "Acidobacteria" NA NA
"acr3" "acr3_0415" "Nitrospirae" NA NA
"arsM" "arsM_0252" "Acidobacteria" "Acidobacteriia" NA
"intI" "intI_0046" "Proteobacteria" "Gammaproteobacteria" "Halothiobacillus"
"arsM" "arsM_0188" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0396" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0724" "Acidobacteria" NA NA
"arsM" "arsM_0825" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"arsM" "arsM_0568" "Proteobacteria" "Alphaproteobacteria" "Rhodomicrobium"
"intI" "intI_0266" "Proteobacteria" "Gammaproteobacteria" "Nitrococcus"
"arsM" "arsM_0113" "Acidobacteria" NA NA
"arsM" "arsM_0496" "Acidobacteria" NA NA
"arsM" "arsM_0641" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0920" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0737" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"acr3" "acr3_0240" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"arsM" "arsM_0178" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0151" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"arsM" "arsM_0077" "Acidobacteria" NA NA
"arsM" "arsM_0600" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0803" "Gemmatimonadetes" NA NA
"arsM" "arsM_0481" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0689" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"intI" "intI_0036" "Nitrospirae" "Nitrospira" "Nitrospira"
"intI" "intI_0107" "Proteobacteria" "Gammaproteobacteria" "Halothiobacillus"
"arsM" "arsM_0744" "Gemmatimonadetes" NA NA
"ClassA" "ClassA_0031" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"intI" "intI_0096" "Cyanobacteria" NA "Synechococcus"
"tolC" "tolC_0026" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0040" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"intI" "intI_0124" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0122" "Chloroflexi" NA NA
"ClassA" "ClassA_0039" "Proteobacteria" "Alphaproteobacteria" "Aurantimonas"
"intI" "intI_0085" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0262" "Acidobacteria" NA NA
"acr3" "acr3_0164" "Actinobacteria" "Actinobacteria" "Streptomyces"
"arsM" "arsM_0013" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0316" "Acidobacteria" NA NA
"arsM" "arsM_0293" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0548" "Acidobacteria" "Acidobacteriia" "Terriglobus"
"arsM" "arsM_0812" "Acidobacteria" NA NA
"arsM" "arsM_0110" "Acidobacteria" NA NA
"arsM" "arsM_0338" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0639" "Gemmatimonadetes" NA NA
"arsM" "arsM_0594" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0719" "Candidatus Rokubacteria" NA NA
"acr3" "acr3_0094" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"aioA" "aioA_0054" "Proteobacteria" "Alphaproteobacteria" "Roseomonas"
"arsM" "arsM_0389" "Acidobacteria" NA NA
"arsM" "arsM_0869" "Candidatus Rokubacteria" NA NA
"ClassA" "ClassA_0050" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0935" "Proteobacteria" "Betaproteobacteria" NA
"intI" "intI_0128" "Cyanobacteria" NA "Pleurocapsa"
"intI" "intI_0093" "Proteobacteria" "Deltaproteobacteria" "Candidatus Desulfofervidus"
"arsM" "arsM_0469" "Acidobacteria" NA NA
"arsM" "arsM_0133" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0437" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0845" "Acidobacteria" NA NA
"arsM" "arsM_0055" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0175" "Acidobacteria" NA NA
"arsM" "arsM_0313" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0344" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0854" "Acidobacteria" NA NA
"ClassA" "ClassA_0001" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0154" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0819" "Proteobacteria" "Betaproteobacteria" NA
"intI" "intI_0116" "Nitrospirae" "Nitrospira" "Nitrospira"
"acr3" "acr3_0266" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0193" "Acidobacteria" NA NA
"ClassA" "ClassA_0006" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsM" "arsM_0538" "Acidobacteria" NA NA
"ClassA" "ClassA_0003" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"intI" "intI_0174" "Verrucomicrobia" "Opitutae" NA
"acr3" "acr3_0244" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"arsA" "arsA_0117" "Chloroflexi" "Dehalococcoidia" "Dehalogenimonas"
"arsM" "arsM_0478" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0704" "Verrucomicrobia" NA NA
"acr3" "acr3_0252" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0139" "Acidobacteria" NA NA
"arsM" "arsM_0373" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"acr3" "acr3_0104" "Chloroflexi" "Anaerolineae" "Leptolinea"
"arsM" "arsM_0924" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"acr3" "acr3_0117" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"acr3" "acr3_0255" "Actinobacteria" NA NA
"acr3" "acr3_0378" "Firmicutes" "Bacilli" "Thermoactinomyces"
"arsM" "arsM_0192" "Acidobacteria" NA NA
"acr3" "acr3_0047" "Firmicutes" "Bacilli" "Paenibacillus"
"acr3" "acr3_0188" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"arsM" "arsM_0020" "Acidobacteria" NA NA
"arsM" "arsM_0239" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0352" "Acidobacteria" NA NA
"acr3" "acr3_0217" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"aioA" "aioA_0010" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0148" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0407" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0698" "Verrucomicrobia" NA NA
"arsM" "arsM_0643" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"arsM" "arsM_0665" "Acidobacteria" NA NA
"arsM" "arsM_0810" "Candidatus Rokubacteria" NA NA
"acr3" "acr3_0074" "Proteobacteria" "Deltaproteobacteria" "Anaeromyxobacter"
"arsM" "arsM_0930" "Acidobacteria" NA NA
"ClassA" "ClassA_0005" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0052" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0463" "Acidobacteria" NA NA
"intI" "intI_0044" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"arsM" "arsM_0168" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0359" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsM" "arsM_0754" "Acidobacteria" NA NA
"arsM" "arsM_0889" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"acr3" "acr3_0312" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0681" "Gemmatimonadetes" NA NA
"arsM" "arsM_0041" "Acidobacteria" NA NA
"arsM" "arsM_0571" "Acidobacteria" NA NA
"ClassA" "ClassA_0032" "Proteobacteria" "Alphaproteobacteria" "Methylocella"
"arsA" "arsA_0106" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0073" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0834" "Verrucomicrobia" NA NA
"arsA" "arsA_0121" "Firmicutes" "Bacilli" "Bacillus"
"arsM" "arsM_0385" "Acidobacteria" NA NA
"arsM" "arsM_0804" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"intI" "intI_0049" "Proteobacteria" "Gammaproteobacteria" "Candidatus Contendobacter"
"acr3" "acr3_0335" "Proteobacteria" "Deltaproteobacteria" "Sorangium"
"arsM" "arsM_0180" "Acidobacteria" NA NA
"arsM" "arsM_0654" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonas"
"arsM" "arsM_0030" "Actinobacteria" "Actinobacteria" "Tetrasphaera"
"arsM" "arsM_0809" "Chloroflexi" "Chloroflexia" "Roseiflexus"
"intI" "intI_0245" "Proteobacteria" "Deltaproteobacteria" "Candidatus Magnetomorum"
"arsM" "arsM_0906" "Candidatus Rokubacteria" NA NA
"acr3" "acr3_0412" "Firmicutes" "Bacilli" "Tepidibacillus"
"arsM" "arsM_0237" "Acidobacteria" "Acidobacteriia" "Terriglobus"
"arsM" "arsM_0465" "Acidobacteria" NA NA
"arsA" "arsA_0153" "Chloroflexi" "Caldilineae" "Caldilinea"
"arsM" "arsM_0057" "Acidobacteria" "Acidobacteriia" NA
"ClassA" "ClassA_0007" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsM" "arsM_0368" "Acidobacteria" NA NA
"acr3" "acr3_0206" "Acidobacteria" "Acidobacteriia" "Acidobacterium"
"arsM" "arsM_0046" "Proteobacteria" "Betaproteobacteria" NA
"arsM" "arsM_0405" "Acidobacteria" "Acidobacteriia" NA
"arsM" "arsM_0445" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0288" "Acidobacteria" NA NA
"arsM" "arsM_0341" "Acidobacteria" NA NA
"arsM" "arsM_0176" "Candidatus Rokubacteria" NA NA
"arsM" "arsM_0410" "Acidobacteria" NA NA
"arsM" "arsM_0778" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"tolC" "tolC_0011" "Proteobacteria" "Betaproteobacteria" NA
"acr3" "acr3_0125" "Chloroflexi" "Anaerolineae" NA
"arsM" "arsM_0142" "Acidobacteria" NA NA
"arsM" "arsM_0306" "Acidobacteria" NA NA
"intI" "intI_0032" "Nitrospirae" "Nitrospira" "Nitrospira"
"arsM" "arsM_0508" "Gemmatimonadetes" NA NA
"acr3" "acr3_0015" "Acidobacteria" "Acidobacteriia" "Candidatus Koribacter"
"arsM" "arsM_0145" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"arsM" "arsM_0601" "Acidobacteria" "Acidobacteriia" "Terriglobus"
"acr3" "acr3_0385" "Verrucomicrobia" NA NA
"acr3" "acr3_0108" "Proteobacteria" "Alphaproteobacteria" NA
